video_id,video_name,frame_index,fps,avg_brightness,avg_ir
1,IMG_9333.MOV,54,29.205246913580247,125.05531539351851,21
1,IMG_9333.MOV,55,29.205246913580247,125.0131606867284,32
1,IMG_9333.MOV,56,29.205246913580247,124.71153356481481,24
1,IMG_9333.MOV,57,29.205246913580247,124.1243180941358,36
1,IMG_9333.MOV,58,29.205246913580247,124.27863474151235,35
1,IMG_9333.MOV,59,29.205246913580247,125.12094618055555,40
1,IMG_9333.MOV,60,29.205246913580247,124.68973090277778,36
1,IMG_9333.MOV,61,29.205246913580247,127.06161651234568,28
1,IMG_9333.MOV,62,29.205246913580247,128.23824556327162,41
1,IMG_9333.MOV,63,29.205246913580247,129.18549430941357,29
1,IMG_9333.MOV,64,29.205246913580247,130.1346026234568,27
1,IMG_9333.MOV,65,29.205246913580247,130.48904851466048,40
1,IMG_9333.MOV,66,29.205246913580247,130.02255497685186,28
1,IMG_9333.MOV,67,29.205246913580247,130.74194444444444,22
1,IMG_9333.MOV,68,29.205246913580247,133.98340036651234,30
1,IMG_9333.MOV,69,29.205246913580247,135.4389409722222,37
1,IMG_9333.MOV,70,29.205246913580247,136.57220389660495,24
1,IMG_9333.MOV,71,29.205246913580247,137.27722945601852,30
1,IMG_9333.MOV,72,29.205246913580247,137.8784018132716,23
1,IMG_9333.MOV,73,29.205246913580247,138.12068721064816,35
1,IMG_9333.MOV,74,29.205246913580247,137.7954147376543,30
1,IMG_9333.MOV,75,29.205246913580247,138.4086612654321,27
1,IMG_9333.MOV,76,29.205246913580247,139.0247834683642,25
1,IMG_9333.MOV,77,29.205246913580247,138.59231626157407,32
1,IMG_9333.MOV,78,29.205246913580247,135.57041377314815,35
1,IMG_9333.MOV,79,29.205246913580247,134.08281298225307,40
1,IMG_9333.MOV,80,29.205246913580247,132.9348008294753,30
1,IMG_9333.MOV,81,29.205246913580247,130.86329137731482,24
1,IMG_9333.MOV,82,29.205246913580247,130.08308352623456,38
1,IMG_9333.MOV,83,29.205246913580247,129.49595003858025,34
1,IMG_9333.MOV,84,29.205246913580247,129.30896460262346,35
1,IMG_9333.MOV,85,29.205246913580247,127.27716531635802,23
1,IMG_9333.MOV,86,29.205246913580247,127.36001929012346,27
1,IMG_9333.MOV,87,29.205246913580247,126.77620949074074,37
1,IMG_9333.MOV,88,29.205246913580247,126.37326774691358,38
1,IMG_9333.MOV,89,29.205246913580247,126.41630545910493,30
1,IMG_9333.MOV,90,29.205246913580247,127.74280623070987,37
1,IMG_9333.MOV,91,29.205246913580247,128.6488705632716,38
1,IMG_9333.MOV,92,29.205246913580247,129.6982204861111,29
1,IMG_9333.MOV,93,29.205246913580247,130.62958236882716,39
1,IMG_9333.MOV,94,29.205246913580247,131.7628833912037,27
1,IMG_9333.MOV,95,29.205246913580247,132.53906780478394,26
1,IMG_9333.MOV,96,29.205246913580247,133.54922501929013,35
1,IMG_9333.MOV,97,29.205246913580247,134.16590277777777,34
1,IMG_9333.MOV,98,29.205246913580247,135.38628665123457,23
1,IMG_9333.MOV,99,29.205246913580247,136.57505883487653,38
1,IMG_9333.MOV,100,29.205246913580247,137.01237702546297,25
1,IMG_9333.MOV,101,29.205246913580247,137.77275270061727,37
1,IMG_9333.MOV,102,29.205246913580247,138.95328944830246,21
1,IMG_9333.MOV,103,29.205246913580247,139.3984910300926,37
1,IMG_9333.MOV,104,29.205246913580247,139.8514945023148,37
1,IMG_9333.MOV,105,29.205246913580247,140.13175250771604,37
1,IMG_9333.MOV,106,29.205246913580247,140.39545958719137,34
1,IMG_9333.MOV,107,29.205246913580247,140.58595437885802,30
1,IMG_9333.MOV,108,29.205246913580247,140.89434413580247,35
1,IMG_9333.MOV,109,29.205246913580247,141.134609375,26
1,IMG_9333.MOV,110,29.205246913580247,141.51684268904322,37
1,IMG_9333.MOV,111,29.205246913580247,141.84178867669752,32
1,IMG_9333.MOV,112,29.205246913580247,142.03827015817902,30
1,IMG_9333.MOV,113,29.205246913580247,142.1748683449074,31
1,IMG_9333.MOV,114,29.205246913580247,142.60244839891976,32
1,IMG_9333.MOV,115,29.205246913580247,142.9431780478395,21
1,IMG_9333.MOV,116,29.205246913580247,143.1966512345679,23
1,IMG_9333.MOV,117,29.205246913580247,143.24974585262345,26
1,IMG_9333.MOV,118,29.205246913580247,143.43903694058642,23
1,IMG_9333.MOV,119,29.205246913580247,143.69967062114196,30
1,IMG_9333.MOV,120,29.205246913580247,144.41601128472223,35
1,IMG_9333.MOV,121,29.205246913580247,144.83926167052468,34
1,IMG_9333.MOV,122,29.205246913580247,145.08802758487656,30
1,IMG_9333.MOV,123,29.205246913580247,145.22228443287037,38
1,IMG_9333.MOV,124,29.205246913580247,145.84651523919754,32
1,IMG_9333.MOV,125,29.205246913580247,145.89187644675926,22
1,IMG_9333.MOV,126,29.205246913580247,146.24864824459877,37
1,IMG_9333.MOV,127,29.205246913580247,146.9311902006173,33
1,IMG_9333.MOV,128,29.205246913580247,147.7401803626543,34
1,IMG_9333.MOV,129,29.205246913580247,148.0399676890432,32
1,IMG_9333.MOV,130,29.205246913580247,149.4139993248457,32
1,IMG_9333.MOV,131,29.205246913580247,149.6205965470679,22
1,IMG_9333.MOV,132,29.205246913580247,149.49598138503086,32
1,IMG_9333.MOV,133,29.205246913580247,149.42733072916667,37
1,IMG_9333.MOV,134,29.205246913580247,149.28634886188271,27
1,IMG_9333.MOV,135,29.205246913580247,148.8411250964506,33
1,IMG_9333.MOV,136,29.205246913580247,148.73962528935186,21
1,IMG_9333.MOV,137,29.205246913580247,149.3386144868827,28
1,IMG_9333.MOV,138,29.205246913580247,149.17750241126544,30
1,IMG_9333.MOV,139,29.205246913580247,148.2314197530864,41
1,IMG_9333.MOV,140,29.205246913580247,147.61147762345678,25
1,IMG_9333.MOV,141,29.205246913580247,147.5355290316358,26
1,IMG_9333.MOV,142,29.205246913580247,146.8911289544753,29
1,IMG_9333.MOV,143,29.205246913580247,147.2588493441358,41
1,IMG_9333.MOV,144,29.205246913580247,147.78849488811727,38
1,IMG_9333.MOV,145,29.205246913580247,147.7512471064815,21
1,IMG_9333.MOV,146,29.205246913580247,149.10433690200617,25
1,IMG_9333.MOV,147,29.205246913580247,148.42989101080246,38
1,IMG_9333.MOV,148,29.205246913580247,150.09591435185186,22
1,IMG_9333.MOV,149,29.205246913580247,150.68743007330247,38
1,IMG_9333.MOV,150,29.205246913580247,150.47843701774693,26
1,IMG_9333.MOV,151,29.205246913580247,151.5807605131173,40
1,IMG_9333.MOV,152,29.205246913580247,151.67014660493828,27
1,IMG_9333.MOV,153,29.205246913580247,151.54809702932099,30
1,IMG_9333.MOV,154,29.205246913580247,151.98534191743826,34
1,IMG_9333.MOV,155,29.205246913580247,152.10353925540124,23
1,IMG_9333.MOV,156,29.205246913580247,152.2994883294753,32
1,IMG_9333.MOV,157,29.205246913580247,152.7582600308642,31
1,IMG_9333.MOV,158,29.205246913580247,152.72707368827162,37
1,IMG_9333.MOV,159,29.205246913580247,152.37338204089505,41
1,IMG_9333.MOV,160,29.205246913580247,151.9012852044753,34
1,IMG_9333.MOV,161,29.205246913580247,151.03495804398148,29
1,IMG_9333.MOV,162,29.205246913580247,149.09642505787036,29
1,IMG_9333.MOV,163,29.205246913580247,147.8184510030864,29
1,IMG_9333.MOV,164,29.205246913580247,146.5637577160494,38
1,IMG_9333.MOV,165,29.205246913580247,146.333046875,27
1,IMG_9333.MOV,166,29.205246913580247,145.31994839891976,24
1,IMG_9333.MOV,167,29.205246913580247,144.34168836805554,28
1,IMG_9333.MOV,168,29.205246913580247,143.9695384837963,21
1,IMG_9333.MOV,169,29.205246913580247,143.43867717978395,23
1,IMG_9333.MOV,170,29.205246913580247,143.17352816358024,22
1,IMG_9333.MOV,171,29.205246913580247,143.35908805941358,37
1,IMG_9333.MOV,172,29.205246913580247,143.98480034722223,36
1,IMG_9333.MOV,173,29.205246913580247,144.89117332175925,35
1,IMG_9333.MOV,174,29.205246913580247,145.4671301118827,30
1,IMG_9333.MOV,175,29.205246913580247,144.7226953125,36
1,IMG_9333.MOV,176,29.205246913580247,144.42237509645062,24
1,IMG_9333.MOV,177,29.205246913580247,145.28965711805554,39
1,IMG_9333.MOV,178,29.205246913580247,146.3824175347222,31
1,IMG_9333.MOV,179,29.205246913580247,148.2487292631173,40
1,IMG_9333.MOV,180,29.205246913580247,149.38332320601853,24
1,IMG_9333.MOV,181,29.205246913580247,150.26322627314815,31
1,IMG_9333.MOV,182,29.205246913580247,150.49591290509258,35
1,IMG_9333.MOV,183,29.205246913580247,151.0322159529321,31
1,IMG_9333.MOV,184,29.205246913580247,149.15743827160495,30
1,IMG_9333.MOV,185,29.205246913580247,152.33070601851853,24
1,IMG_9333.MOV,186,29.205246913580247,152.78730661651235,29
1,IMG_9333.MOV,187,29.205246913580247,151.0682817322531,26
1,IMG_9333.MOV,188,29.205246913580247,150.53741608796295,27
1,IMG_9333.MOV,189,29.205246913580247,148.11839023919754,35
1,IMG_9333.MOV,190,29.205246913580247,143.85487316743829,34
1,IMG_9333.MOV,191,29.205246913580247,140.11245997299383,33
1,IMG_9333.MOV,192,29.205246913580247,135.06391927083334,28
1,IMG_9333.MOV,193,29.205246913580247,132.24540653935185,41
1,IMG_9333.MOV,194,29.205246913580247,129.64023919753086,22
1,IMG_9333.MOV,195,29.205246913580247,128.40581838348766,28
1,IMG_9333.MOV,196,29.205246913580247,131.76058738425925,23
1,IMG_9333.MOV,197,29.205246913580247,134.5777411265432,28
1,IMG_9333.MOV,198,29.205246913580247,134.1249402006173,41
1,IMG_9333.MOV,199,29.205246913580247,134.16152826003088,28
1,IMG_9333.MOV,200,29.205246913580247,134.29403983410495,40
1,IMG_9333.MOV,201,29.205246913580247,133.8016695601852,31
1,IMG_9333.MOV,202,29.205246913580247,132.71081066743827,35
1,IMG_9333.MOV,203,29.205246913580247,132.34005835262346,30
1,IMG_9333.MOV,204,29.205246913580247,132.06636429398148,26
1,IMG_9333.MOV,205,29.205246913580247,132.53372299382715,37
1,IMG_9333.MOV,206,29.205246913580247,132.83217881944444,41
1,IMG_9333.MOV,207,29.205246913580247,134.53761477623456,26
1,IMG_9333.MOV,208,29.205246913580247,136.97611593364198,37
1,IMG_9333.MOV,209,29.205246913580247,138.50322675540124,26
1,IMG_9333.MOV,210,29.205246913580247,136.3014453125,36
1,IMG_9333.MOV,211,29.205246913580247,138.37315200617283,37
1,IMG_9333.MOV,212,29.205246913580247,138.46246190200617,30
1,IMG_9333.MOV,213,29.205246913580247,135.77231674382716,36
1,IMG_9333.MOV,214,29.205246913580247,132.42628809799382,26
1,IMG_9333.MOV,215,29.205246913580247,134.1537784529321,22
1,IMG_9333.MOV,216,29.205246913580247,136.72217447916665,23
1,IMG_9333.MOV,217,29.205246913580247,139.66869646990742,30
1,IMG_9333.MOV,218,29.205246913580247,141.8530227623457,39
1,IMG_9333.MOV,219,29.205246913580247,146.3457537615741,23
1,IMG_9333.MOV,220,29.205246913580247,143.44267891589507,30
1,IMG_9333.MOV,221,29.205246913580247,144.4335725308642,35
1,IMG_9333.MOV,222,29.205246913580247,143.81102478780863,25
1,IMG_9333.MOV,223,29.205246913580247,143.23880979938272,36
1,IMG_9333.MOV,224,29.205246913580247,142.8982417052469,27
1,IMG_9333.MOV,225,29.205246913580247,142.834112654321,37
1,IMG_9333.MOV,226,29.205246913580247,142.95329619984568,33
1,IMG_9333.MOV,227,29.205246913580247,144.13280671296297,32
1,IMG_9333.MOV,228,29.205246913580247,142.54703125,24
1,IMG_9333.MOV,229,29.205246913580247,137.74442756558642,30
1,IMG_9333.MOV,230,29.205246913580247,130.5640596064815,38
1,IMG_9333.MOV,231,29.205246913580247,119.77088204089506,21
1,IMG_9333.MOV,232,29.205246913580247,96.14241657021606,36
1,IMG_9333.MOV,233,29.205246913580247,67.17726080246914,31
1,IMG_9333.MOV,234,29.205246913580247,18.816843171296295,36
1,IMG_9333.MOV,235,29.205246913580247,1.2281611689814815,34
1,IMG_9333.MOV,236,29.205246913580247,3.319666763117284,30
1,IMG_9333.MOV,237,29.205246913580247,9.374151716820988,27
1,IMG_9333.MOV,238,29.205246913580247,7.341434702932099,34
1,IMG_9333.MOV,239,29.205246913580247,7.239269868827161,23
1,IMG_9333.MOV,240,29.205246913580247,8.799405381944444,33
1,IMG_9333.MOV,241,29.205246913580247,9.55416087962963,22
1,IMG_9333.MOV,242,29.205246913580247,16.12254677854938,34
1,IMG_9333.MOV,243,29.205246913580247,25.67290268132716,34
1,IMG_9333.MOV,244,29.205246913580247,32.439601658950615,22
1,IMG_9333.MOV,245,29.205246913580247,34.03089554398148,36
1,IMG_9333.MOV,246,29.205246913580247,34.64408082561729,29
1,IMG_9333.MOV,247,29.205246913580247,32.68377314814815,37
1,IMG_9333.MOV,248,29.205246913580247,28.161795910493826,21
1,IMG_9333.MOV,249,29.205246913580247,23.88373505015432,24
1,IMG_9333.MOV,250,29.205246913580247,19.990003858024693,31
1,IMG_9333.MOV,251,29.205246913580247,16.409455054012344,24
1,IMG_9333.MOV,252,29.205246913580247,14.781405767746914,27
1,IMG_9333.MOV,253,29.205246913580247,13.45920669367284,34
1,IMG_9333.MOV,254,29.205246913580247,12.038481385030865,24
1,IMG_9333.MOV,255,29.205246913580247,11.000206886574073,35
1,IMG_9333.MOV,256,29.205246913580247,11.610326967592593,23
1,IMG_9333.MOV,257,29.205246913580247,12.198080150462962,24
1,IMG_9333.MOV,258,29.205246913580247,11.657334104938272,33
1,IMG_9333.MOV,259,29.205246913580247,11.943163097993827,37
1,IMG_9333.MOV,260,29.205246913580247,12.117736304012345,24
1,IMG_9333.MOV,261,29.205246913580247,11.671545138888888,27
1,IMG_9333.MOV,262,29.205246913580247,11.20928722993827,40
1,IMG_9333.MOV,263,29.205246913580247,10.663267746913581,41
1,IMG_9333.MOV,264,29.205246913580247,12.116697048611112,33
1,IMG_9333.MOV,265,29.205246913580247,15.1324609375,30
1,IMG_9333.MOV,266,29.205246913580247,23.08344039351852,28
1,IMG_9333.MOV,267,29.205246913580247,39.448684413580246,33
1,IMG_9333.MOV,268,29.205246913580247,43.51242959104938,33
1,IMG_9333.MOV,269,29.205246913580247,49.18813657407407,27
1,IMG_9333.MOV,270,29.205246913580247,53.019160397376545,21
1,IMG_9333.MOV,271,29.205246913580247,57.411203703703706,24
1,IMG_9333.MOV,272,29.205246913580247,68.90945167824074,41
1,IMG_9333.MOV,273,29.205246913580247,80.92308449074073,29
1,IMG_9333.MOV,274,29.205246913580247,86.41668547453703,31
1,IMG_9333.MOV,275,29.205246913580247,91.00570794753087,30
1,IMG_9333.MOV,276,29.205246913580247,92.17411313657408,37
1,IMG_9333.MOV,277,29.205246913580247,90.28950472608025,22
1,IMG_9333.MOV,278,29.205246913580247,85.7846551890432,22
1,IMG_9333.MOV,279,29.205246913580247,84.03573591820988,26
1,IMG_9333.MOV,280,29.205246913580247,80.20008487654322,31
1,IMG_9333.MOV,281,29.205246913580247,82.7590663580247,35
1,IMG_9333.MOV,282,29.205246913580247,88.88585503472223,31
1,IMG_9333.MOV,283,29.205246913580247,95.8898861882716,30
1,IMG_9333.MOV,284,29.205246913580247,100.97443576388889,40
1,IMG_9333.MOV,285,29.205246913580247,93.82631606867284,24
1,IMG_9333.MOV,286,29.205246913580247,87.50773244598766,33
1,IMG_9333.MOV,287,29.205246913580247,86.03500048225308,32
1,IMG_9333.MOV,288,29.205246913580247,83.75191454475309,30
1,IMG_9333.MOV,289,29.205246913580247,81.3347800925926,37
1,IMG_9333.MOV,290,29.205246913580247,82.89128472222222,26
1,IMG_9333.MOV,291,29.205246913580247,86.83989486882716,41
1,IMG_9333.MOV,292,29.205246913580247,109.85921875,27
1,IMG_9333.MOV,293,29.205246913580247,159.24150414737653,32
1,IMG_9333.MOV,294,29.205246913580247,181.8797159529321,31
1,IMG_9333.MOV,295,29.205246913580247,181.57535686728394,38
1,IMG_9333.MOV,296,29.205246913580247,182.2974898726852,30
1,IMG_9333.MOV,297,29.205246913580247,175.32467930169753,26
1,IMG_9333.MOV,298,29.205246913580247,163.2899045138889,21
1,IMG_9333.MOV,299,29.205246913580247,149.73488088348765,28
1,IMG_9333.MOV,300,29.205246913580247,139.2386574074074,38
1,IMG_9333.MOV,301,29.205246913580247,130.7225535300926,21
1,IMG_9333.MOV,302,29.205246913580247,126.80759693287037,39
1,IMG_9333.MOV,303,29.205246913580247,126.01011236496913,32
1,IMG_9333.MOV,304,29.205246913580247,128.55813753858024,23
1,IMG_9333.MOV,305,29.205246913580247,129.68239872685186,27
1,IMG_9333.MOV,306,29.205246913580247,131.09457947530865,32
1,IMG_9333.MOV,307,29.205246913580247,135.83547550154321,27
1,IMG_9333.MOV,308,29.205246913580247,140.79843991126543,23
1,IMG_9333.MOV,309,29.205246913580247,142.31104166666665,34
1,IMG_9333.MOV,310,29.205246913580247,144.68453800154322,35
1,IMG_9333.MOV,311,29.205246913580247,146.68980951003087,23
1,IMG_9333.MOV,312,29.205246913580247,147.35477478780865,26
1,IMG_9333.MOV,313,29.205246913580247,150.61442708333334,26
1,IMG_9333.MOV,314,29.205246913580247,149.95383535879628,34
1,IMG_9333.MOV,315,29.205246913580247,151.31205054012347,36
1,IMG_9333.MOV,316,29.205246913580247,152.83462866512346,36
1,IMG_9333.MOV,317,29.205246913580247,153.9356032986111,40
1,IMG_9333.MOV,318,29.205246913580247,154.9346305941358,37
1,IMG_9333.MOV,319,29.205246913580247,155.66389130015432,27
1,IMG_9333.MOV,320,29.205246913580247,157.07757426697532,23
1,IMG_9333.MOV,321,29.205246913580247,156.84267264660494,33
1,IMG_9333.MOV,322,29.205246913580247,155.1067505787037,40
1,IMG_9333.MOV,323,29.205246913580247,153.69146074459877,41
1,IMG_9333.MOV,324,29.205246913580247,152.78007282021605,25
1,IMG_9333.MOV,325,29.205246913580247,151.82820071373456,25
1,IMG_9333.MOV,326,29.205246913580247,151.2921238425926,21
1,IMG_9333.MOV,327,29.205246913580247,150.7902811535494,23
1,IMG_9333.MOV,328,29.205246913580247,151.14533227237655,32
1,IMG_9333.MOV,329,29.205246913580247,151.7734915123457,32
1,IMG_9333.MOV,330,29.205246913580247,152.79031153549383,28
1,IMG_9333.MOV,331,29.205246913580247,155.1171195023148,27
1,IMG_9333.MOV,332,29.205246913580247,156.98559268904322,38
1,IMG_9333.MOV,333,29.205246913580247,158.67295621141974,30
1,IMG_9333.MOV,334,29.205246913580247,165.82349585262347,37
1,IMG_9333.MOV,335,29.205246913580247,164.8907499035494,41
1,IMG_9333.MOV,336,29.205246913580247,164.23980275848766,27
1,IMG_9333.MOV,337,29.205246913580247,163.94936005015433,25
1,IMG_9333.MOV,338,29.205246913580247,163.03164592978396,41
1,IMG_9333.MOV,339,29.205246913580247,161.82018373842592,34
1,IMG_9333.MOV,340,29.205246913580247,163.9656819058642,27
1,IMG_9333.MOV,341,29.205246913580247,161.68402777777777,34
1,IMG_9333.MOV,342,29.205246913580247,162.77074363425925,31
1,IMG_9333.MOV,343,29.205246913580247,163.67665364583334,40
1,IMG_9333.MOV,344,29.205246913580247,165.11169560185186,26
1,IMG_9333.MOV,345,29.205246913580247,166.74588589891977,41
1,IMG_9333.MOV,346,29.205246913580247,168.43481626157407,40
1,IMG_9333.MOV,347,29.205246913580247,167.9865133101852,24
1,IMG_9333.MOV,348,29.205246913580247,167.06193479938273,24
1,IMG_9333.MOV,349,29.205246913580247,165.9050352044753,32
1,IMG_9333.MOV,350,29.205246913580247,163.78025414737655,21
1,IMG_9333.MOV,351,29.205246913580247,161.20185619212964,27
1,IMG_9333.MOV,352,29.205246913580247,164.99535783179013,30
1,IMG_9333.MOV,353,29.205246913580247,154.15732060185186,41
1,IMG_9333.MOV,354,29.205246913580247,158.22324363425926,41
1,IMG_9333.MOV,355,29.205246913580247,150.41404272762347,24
1,IMG_9333.MOV,356,29.205246913580247,151.2624995177469,39
1,IMG_9333.MOV,357,29.205246913580247,151.69910445601852,22
1,IMG_9333.MOV,358,29.205246913580247,152.01182629243826,36
1,IMG_9333.MOV,359,29.205246913580247,154.1017365933642,38
1,IMG_9333.MOV,360,29.205246913580247,155.70687403549383,39
1,IMG_9333.MOV,361,29.205246913580247,155.05819106867284,25
1,IMG_9333.MOV,362,29.205246913580247,155.2394396219136,39
1,IMG_9333.MOV,363,29.205246913580247,154.63196228780865,23
1,IMG_9333.MOV,364,29.205246913580247,154.08601466049382,31
1,IMG_9333.MOV,365,29.205246913580247,155.75483748070988,30
1,IMG_9333.MOV,366,29.205246913580247,155.6053660300926,27
1,IMG_9333.MOV,367,29.205246913580247,156.23856770833333,21
1,IMG_9333.MOV,368,29.205246913580247,156.99080488040124,37
1,IMG_9333.MOV,369,29.205246913580247,155.72130835262345,28
1,IMG_9333.MOV,370,29.205246913580247,156.38501639660493,34
1,IMG_9333.MOV,371,29.205246913580247,154.6280179398148,29
1,IMG_9333.MOV,372,29.205246913580247,155.01501977237655,28
1,IMG_9333.MOV,373,29.205246913580247,156.84540027006173,39
1,IMG_9333.MOV,374,29.205246913580247,156.72357445987655,22
1,IMG_9333.MOV,375,29.205246913580247,157.6957880015432,36
1,IMG_9333.MOV,376,29.205246913580247,158.0211540316358,36
1,IMG_9333.MOV,377,29.205246913580247,156.47266155478394,28
1,IMG_9333.MOV,378,29.205246913580247,152.49409288194445,26
1,IMG_9333.MOV,379,29.205246913580247,147.9691657021605,21
1,IMG_9333.MOV,380,29.205246913580247,142.59888599537038,40
1,IMG_9333.MOV,381,29.205246913580247,137.34257233796296,40
1,IMG_9333.MOV,382,29.205246913580247,133.2752372685185,26
1,IMG_9333.MOV,383,29.205246913580247,130.89577353395063,21
1,IMG_9333.MOV,384,29.205246913580247,128.36816550925926,23
1,IMG_9333.MOV,385,29.205246913580247,126.32891782407407,22
1,IMG_9333.MOV,386,29.205246913580247,124.6646662808642,38
1,IMG_9333.MOV,387,29.205246913580247,124.5124146412037,39
1,IMG_9333.MOV,388,29.205246913580247,124.14866415895062,24
1,IMG_9333.MOV,389,29.205246913580247,124.12538532021605,36
1,IMG_9333.MOV,390,29.205246913580247,124.00826630015432,24
1,IMG_9333.MOV,391,29.205246913580247,124.03362123842592,28
1,IMG_9333.MOV,392,29.205246913580247,123.30583622685185,33
1,IMG_9333.MOV,393,29.205246913580247,123.67973234953703,36
1,IMG_9333.MOV,394,29.205246913580247,123.55982349537037,39
1,IMG_9333.MOV,395,29.205246913580247,123.03290075231482,21
1,IMG_9333.MOV,396,29.205246913580247,122.97125868055555,25
1,IMG_9333.MOV,397,29.205246913580247,122.58891878858024,26
1,IMG_9333.MOV,398,29.205246913580247,123.11396412037037,27
1,IMG_9333.MOV,399,29.205246913580247,124.24378472222222,41
1,IMG_9333.MOV,400,29.205246913580247,125.13295572916667,37
1,IMG_9333.MOV,401,29.205246913580247,126.21809124228395,27
1,IMG_9333.MOV,402,29.205246913580247,126.9889236111111,41
1,IMG_9333.MOV,403,29.205246913580247,127.61166521990741,31
1,IMG_9333.MOV,404,29.205246913580247,128.31604697145062,31
1,IMG_9333.MOV,405,29.205246913580247,128.17485918209877,30
1,IMG_9333.MOV,406,29.205246913580247,128.86091772762344,24
1,IMG_9333.MOV,407,29.205246913580247,129.213889371142,40
1,IMG_9333.MOV,408,29.205246913580247,128.91762924382715,21
1,IMG_9333.MOV,409,29.205246913580247,128.25573736496915,24
1,IMG_9333.MOV,410,29.205246913580247,128.25217930169754,25
1,IMG_9333.MOV,411,29.205246913580247,127.7157706404321,26
1,IMG_9333.MOV,412,29.205246913580247,127.88458526234568,23
1,IMG_9333.MOV,413,29.205246913580247,127.90100646219136,21
1,IMG_9333.MOV,414,29.205246913580247,125.59982301311729,35
1,IMG_9333.MOV,415,29.205246913580247,123.90688078703704,41
1,IMG_9333.MOV,416,29.205246913580247,124.0925173611111,23
1,IMG_9333.MOV,417,29.205246913580247,121.32438753858025,27
1,IMG_9333.MOV,418,29.205246913580247,122.20540075231482,31
1,IMG_9333.MOV,419,29.205246913580247,122.89631992669753,40
1,IMG_9333.MOV,420,29.205246913580247,126.24203028549383,35
1,IMG_9333.MOV,421,29.205246913580247,131.1592148919753,37
